*,2022 Shafts
=,MFG,MDL,SIZE,USE,OD,STKLEN,SPINE,GPI,PI,BPC,STDN
-,ABC
X-Buster,700-PB,TC,0.327,31,0.701,8.7,0,16.5,5
X-Buster,600-PB,TC,0.329,31,0.584,9,0,16.5,5
X-Buster,500-PB,TC,0.358,32.5,0.493,9,0,17.6,5
X-Buster,400-PB,TC,0.36,32.5,0.396,9.5,0,17.6,5
X-Buster,350-PB,TC,0.363,32.5,0.323,10.2,0,17.6,5
X-Buster,700-S-UNI,TC,0.327,31,0.701,8.7,0,9.4,9.9
X-Buster,600-S-UNI,TC,0.329,31,0.584,9,0,9.4,9.9
X-Buster,500-S-UNI,TC,0.358,32.5,0.493,9,0,16,9.9
X-Buster,400-S-UNI,TC,0.36,32.5,0.396,9.5,0,16,9.9
X-Buster,350-S-UNI,TC,0.363,32.5,0.323,10.2,0,16,9.9
X-Buster,700-G-UNI,TC,0.327,31,0.701,8.7,0,15,7
X-Buster,600-G-UNI,TC,0.329,31,0.584,9,0,15,7
X-Buster,500-G-UNI,TC,0.358,32.5,0.493,9,0,20,7
X-Buster,400-G-UNI,TC,0.36,32.5,0.396,9.5,0,20,7
X-Buster,350-G-UNI,TC,0.363,32.5,0.323,10.2,0,20,7
- ��0.001 ��1.0gr
Maxima Blue RZ Select,150-BC,TC,0.286,31.5,0.502,6.59,11,4,9.9
Maxima Blue RZ Select,250-BC,TC,0.291,31.5,0.413,7.45,11,4,9.9
Maxima Blue RZ Select,350-BC,TC,0.296,31.5,0.346,8.45,11,4,9.9
Maxima Blue RZ Select,150-PB,TC,0.286,31.5,0.502,6.59,11,10.2,5
Maxima Blue RZ Select,250-PB,TC,0.291,31.5,0.413,7.45,11,10.2,5
Maxima Blue RZ Select,350-PB,TC,0.296,31.5,0.346,8.45,11,10.2,5
- ��0.0025 ��1.0gr
Maxima Pro Recurve RZ,650,TC,0.27,31.5,0.653,5.3,0,0,9
Maxima Pro Recurve RZ,580,TC,0.272,31.5,0.592,5.6,0,0,9
Maxima Pro Recurve RZ,500,TC,0.281,32.5,0.504,6.6,0,0,9
Maxima Pro Recurve RZ,420,TC,0.295,32.5,0.43,7.3,0,0,9
Maxima Pro Recurve RZ,350,TC,0.3,32.5,0.37,8,0,0,9
Maxima Pro Recurve RZ,650-PB,TC,0.27,31.5,0.653,5.3,0,10,3.4
Maxima Pro Recurve RZ,580-PB,TC,0.272,31.5,0.592,5.6,0,10,3.4
Maxima Pro Recurve RZ,500-PB,TC,0.281,32.5,0.504,6.6,0,10,3.4
Maxima Pro Recurve RZ,420-PB,TC,0.295,32.5,0.43,7.3,0,10,3.4
Maxima Pro Recurve RZ,350-PB,TC,0.3,32.5,0.37,8,0,10,3.4
- ��0.003 ��1.0gr
Medallion-XR,2000,TC,0.176,29,2,5.1,0,6.9,3.4
Medallion-XR,1800,TC,0.177,29,1.8,5.3,0,6.9,3.4
Medallion-XR,1500,TC,0.23,29,1.5,5.9,0,6.9,3.4
Medallion-XR,1300,TC,0.232,29,1.3,6.4,0,6.9,3.4
Medallion-XR,1100,TC,0.224,29,1.1,4.6,0,6.9,3.4
Medallion-XR,1000,TC,0.226,29,1,4.9,0,6.9,3.4
Medallion-XR,900,TC,0.228,30,0.9,5.2,0,8,3.4
Medallion-XR,800,TC,0.23,30,0.8,5.6,0,8,3.4
Medallion-XR,700,TC,0.232,31,0.7,6,0,8,3.4
Medallion-XR,600,TC,0.239,31,0.6,6.7,0,8,3.4
Medallion-XR,500,TC,0.244,31,0.5,7.6,0,8,3.4
Medallion-XR,400,TC,0.253,31,0.4,8.9,0,8,3.4
- ��0.006
Nano-166,1200,TC,0.212,31,1.2,5.5,0,7.5,3.4
Nano-166,1100,TC,0.214,31,1.1,5.7,0,7.5,3.4
Nano-166,1000,TC,0.217,31,1,6.2,0,7.5,3.4
Nano-166,900,TC,0.219,32,0.9,6.4,0,7.6,3.4
Nano-166,800,TC,0.22,32,0.8,6.6,0,7.6,3.4
Nano-166,700,TC,0.225,32,0.7,7.4,0,7.6,3.4
Nano-166,600,TC,0.23,32,0.6,8,0,7.6,3.4
Nano-166,500,TC,0.237,32,0.5,9,0,7.6,3.4
Nano-166,400,TC,0.245,32,0.4,10,0,7.6,3.4
Nano-166,350,TC,0.253,32,0.35,10.9,0,7.6,3.4
- ��0.0015 ��1.0gr
Nano-Pro RZ,650,TC,0.191,32.5,0.65,6.5,0,7.5,3.4
Nano-Pro RZ,600,TC,0.193,32.5,0.6,6.9,0,7.5,3.4
Nano-Pro RZ,550,TC,0.197,33,0.55,7.2,0,7.5,3.4
Nano-Pro RZ,500,TC,0.2,33,0.5,7.6,0,7.5,3.4
Nano-Pro RZ,450,TC,0.206,33,0.45,8.1,0,7.5,3.4
Nano-Pro RZ,400,TC,0.21,33,0.4,8.7,0,7.5,3.4
Nano-Pro RZ,350,TC,0.215,33,0.35,9.6,0,7.5,3.4
- ��0.0015 ��1.0gr
Nano-Pro Xtreme,900,TC,0.176,30,0.9,5.2,0,7.1,3.4
Nano-Pro Xtreme,800,TC,0.18,30,0.8,5.6,0,7.1,3.4
Nano-Pro Xtreme,750,TC,0.182,30,0.75,5.9,0,7.1,3.4
Nano-Pro Xtreme,700,TC,0.184,31,0.7,6,0,7.1,3.4
Nano-Pro Xtreme,650,TC,0.187,31,0.65,6.2,0,7.1,3.4
Nano-Pro Xtreme,600,TC,0.19,31,0.6,6.7,0,7.1,3.4
Nano-Pro Xtreme,550,TC,0.194,32,0.55,7.1,0,7.1,3.4
Nano-Pro Xtreme,500,TC,0.199,32,0.5,7.8,0,7.1,3.4
Nano-Pro Xtreme,450,TC,0.202,32,0.45,8,0,7.1,3.4
Nano-Pro Xtreme,400,TC,0.206,32,0.4,8.7,0,7.1,3.4
Nano-Pro Xtreme,350,TC,0.209,32,0.35,9.3,0,7.1,3.4
- ��0.002 ��1.0gr
Nano-SST,1000,TC,0.195,29,1,5.11,0,8.5,3.4
Nano-SST,900,TC,0.198,30,0.9,5.57,0,8.5,3.4
Nano-SST,800,TC,0.201,30,0.8,5.88,0,8.5,3.4
Nano-SST,750,TC,0.204,30,0.75,6.38,0,8.5,3.4
Nano-SST,700,TC,0.205,31,0.7,6.46,0,8.5,3.4
Nano-SST,650,TC,0.209,31,0.65,6.95,0,9.5,3.4
Nano-SST,600,TC,0.212,31,0.6,7.33,0,9.5,3.4
Nano-SST,550,TC,0.215,32,0.55,7.79,0,9.5,3.4
Nano-SST,500,TC,0.219,32,0.5,8.18,0,9.5,3.4
Nano-SST,450,TC,0.225,32,0.45,8.97,0,9.5,3.4
Nano-SST,400,TC,0.229,32,0.4,9.62,0,9.5,3.4
- ��0.0015 ��1.0gr
Nano-XR,630,TC,0.196,31,0.63,6.6,0,8,3.4
Nano-XR,580,TC,0.201,31,0.58,7.2,0,8,3.4
Nano-XR,530,TC,0.203,31,0.53,7.5,0,8,3.4
Nano-XR,490,TC,0.205,32.5,0.49,7.8,0,8,3.4
Nano-XR,450,TC,0.208,32.5,0.45,8.1,0,8,3.4
Nano-XR,410,TC,0.212,32.5,0.41,8.6,0,8,3.4
Nano-XR,380,TC,0.214,32.5,0.38,9,0,8,3.4
- hunting
- ��0.0025 ��1.0gr
Maxima XRZ,150,BC,0.287,31.5,0.500,6.6,11.0,4.0,9.9
Maxima XRZ,250,BC,0.292,31.5,0.400,7.5,11.0,4.0,9.9
Maxima XRZ,350,BC,0.297,31.5,0.340,8.4,11.0,4.0,9.9
- ��0.0025 ��1.0gr
Maxima Triad,400,HC,0.24,32,0.408,9.2,97,0,8.3
Maxima Triad,350,HC,0.246,32,0.355,10.1,97,0,8.3
Maxima Triad,300,HC,0.251,32,0.304,10.9,97,0,8.3
- +-0.002 WEIGHT +-1.0gr
D-Stroyer MX Hunter,400,BC,0.295,32,0.417,8,11,4,9.9
D-Stroyer MX Hunter,350,BC,0.297,32,0.337,8.9,11,4,9.9
D-Stroyer MX Hunter,300,BC,0.303,32,0.298,9.7,11,4,9.9
- +-0.003 WEIGHT +-1.0gr
D-Stroyer SD,400,HC,0.269,32,0.408,9.4,44,4,8.8
D-Stroyer SD,350,HC,0.273,32,0.333,10.3,44,4,8.8
D-Stroyer SD,300,HC,0.281,32,0.301,11.4,44,4,8.8
- +-0.003 WEIGHT +-1.0gr
D-Stroyer,500,HC,0.288,32,0.509,7,11,4,9.9
D-Stroyer,400,HC,0.293,32,0.401,7.9,11,4,9.9
D-Stroyer,350,HC,0.298,32,0.332,8.9,11,4,9.9
- ��.0025 ��1.0gr
Maxima 360,250,BC,0.284,32.5,0.4,8.3,12,4,12
Maxima 360,350,BC,0.287,32.5,0.33,9.4,12,4,12
- ��.0025 ��1.0gr
Maxima Red SD,250,BC,0.264,31.5,0.403,8.3,44,4,9.9
Maxima Red SD,350,BC,0.272,31.5,0.335,9.4,44,4,9.9
Maxima Red SD,450,BC,0.279,31.5,0.28,11.1,44,4,9.9
- ��.0025 ��1.0gr jr ��0.006
Maxima Red,150jr,HCd,0.281,31.5,0.5,8.06,11,4,9
Maxima Red,250,HC,0.295,32.5,0.417,8.11,11,3.8,9.9
Maxima Red,350,HC,0.3,32.5,0.342,9.07,11,4,9.9
- ��0.0025 ��1.0gr
Maxima Blue RZ,150,BC,0.286,31.5,0.5,6.59,11,4,9.9
Maxima Blue RZ,250,BC,0.291,31.5,0.4,7.45,11,4,9.9
Maxima Blue RZ,350,BC,0.296,31.5,0.35,8.45,11,4,9.9
- ��0.0025 ��1.0gr
MaXima Hunter,250,BC,0.295,32.5,0.417,8,11,4,9.9
MaXima Hunter,350,BC,0.297,32.5,0.337,8.9,11,4,9.9
MaXima Hunter,450,BC,0.303,32.5,0.298,9.7,11,4,9.9
- ��.0035 ��1.0gr
Mayham Hunter DS,250,BC,0.271,32.5,0.404,10.25,44,4,9.9
Mayham Hunter DS,350,BC,0.278,32.5,0.33,11.25,44,4,9.9
- ��.005 ��2.0gr
Heritage,75,HC,0.287,32.5,0.7,8.69,11,4,9.9
Heritage,90,HC,0.291,32.5,0.6,9.7,11,4,9.9
Heritage,150,HC,0.305,32.5,0.5,10.11,11,4,9.9
Heritage,250,HC,0.306,32.5,0.4,10.91,11,4,9.9
Heritage,350,HC,0.312,32.5,0.35,12,11,4,9.9
- ��.006 ��3.0gr
Predator XSD,500,HC,0.237,31.5,0.5,9,33,0,8.3
Predator XSD,400,HC,0.245,31.5,0.4,10,33,0,8.3
Predator XSD,350,HC,0.253,31.5,0.35,10.9,33,0,8.3
Predator XSD,300,HC,0.26,31.5,0.3,12.2,33,0,8.3
- ��.006 ��2.0gr
Adrenaline XSD,250,HC,0.245,31.5,0.397,9.9,33,0,8.3
Adrenaline XSD,350,HC,0.253,31.5,0.347,10.7,33,0,8.3
- ��.0035 ��1.0gr
PileDriver DS,250,HC,0.304,32.5,0.402,10.5,11,4,9.9
PileDriver DS,350,HC,0.308,32.5,0.345,11.4,11,4,9.9
PileDriver DS,450,HC,0.318,32.5,0.3,13.3,11,4,9.9
- ��.0035 ��1.0gr
Mayham DS,90Jr,HCd,0.277,32.5,0.6,7.04,11,4,9
Mayham DS,150,HC,0.294,32.5,0.5,8.5,11,4,9.9
Mayham DS,250,HC,0.298,32.5,0.4,8.9,11,4,9.9
Mayham DS,350,HC,0.3,32.5,0.35,9.8,11,4,9.9
- ��.0035 ��1.0gr
Mayham DS Hot Pursuit,150,HC,0.294,32.5,0.495,8.5,11,4,9.9
Mayham DS Hot Pursuit,250,HC,0.298,32.5,0.38,8.9,11,4,9.9
- ��.0035 ��1.0gr
Mayham Hunter DS,250,HC,0.298,32.5,0.4,9.3,11,4,9.9
Mayham Hunter DS,350,HC,0.3,32.5,0.35,10.02,11,4,9.9
- ��.006 ��2.0gr
Adrenaline,90,HCd,0.278,30,0.6,7.4,11,4,9
Adrenaline,150,HC,0.282,30,0.5,8.4,11,4,9
Adrenaline,250,HC,0.295,30,0.4,8.96,11,4,9.9
Adrenaline,350,HC,0.3,31,0.35,9.98,11,4,9.9
- ��.006 ��3.0gr
Predator,1000,HC,0.228,30,1,5.48,11,0,9
Predator,900,HC,0.231,30,0.9,5.91,11,0,9
Predator,800,HC,0.244,30,0.8,5.96,11,0,9
Predator,700,HC,0.247,30,0.7,6.45,11,0,9
Predator,2040,HC,0.277,30,0.6,7.04,11,0,9
Predator,3050,HC,0.281,30,0.5,8.06,11,0,9.9
Predator,4560,HC,0.295,30,0.4,8.97,11,0,9.9
Predator,6075,HC,0.3,31,0.35,10.01,11,0,9.9
- ��.009 ��3.0gr
Game Slayer,250-BC,HC,0.295,30,0.4,8.99,11,0,9.9
Game Slayer,350-BC,HC,0.3,30,0.35,10.03,11,0,9.9
Game Slayer Aluminum,2216,BA,0.344,31,0.395,12.13,29,9,12
- discontinued
Maxima Blue Streak,150,BCd,0.284,32.5,0.508,6.5,11,0,12
Maxima Blue Streak,250,BCd,0.29,32.5,0.413,7.4,11,0,12
Maxima Blue Streak,350,BCd,0.295,32.5,0.347,8.3,11,0,12
Maxima Blue Streak Select,150-BC,BCd,0.284,32.5,0.508,6.4,11,3.8,12
Maxima Blue Streak Select,250-BC,BCd,0.29,32.5,0.413,7.4,11,4,12
Maxima Blue Streak Select,350-BC,BCd,0.295,32.5,0.347,8.3,11,4,12
Maxima Blue Streak Select,150-PB,BCd,0.284,32.5,0.508,6.4,11,10.2,5
Maxima Blue Streak Select,250-PB,BCd,0.29,32.5,0.413,7.4,11,10.2,5
Maxima Blue Streak Select,350-PB,BCd,0.295,32.5,0.347,8.3,11,10.2,5
CXL-Pro,150,TCd,0.348,32.5,0.504,5.9,4,17.6,12
CXL-Pro,250,TCd,0.35,32.5,0.417,6.4,4,17.6,12
CXL-Pro,350,TCd,0.354,32.5,0.361,7.2,4,17.6,12
Nano-Pro,900,TCd,0.177,28.625,0.9,5.3,0,6.9,12
Nano-Pro,800,TCd,0.18,28.625,0.8,5.7,0,6.9,12
Nano-Pro,750,TCd,0.183,29.625,0.75,6,0,6.9,12
Nano-Pro,700,TCd,0.184,30.625,0.7,6.2,0,6.9,12
Nano-Pro,650,TCd,0.186,30.625,0.65,6.4,0,6.9,12
Nano-Pro,600,TCd,0.19,31.625,0.6,6.8,0,6.9,12
Nano-Pro,550,TCd,0.193,31.625,0.55,7.1,0,7.1,12
Nano-Pro,500,TCd,0.196,32.625,0.5,7.5,0,7.1,12
Nano-Pro,450,TCd,0.2,32.625,0.45,8,0,7.1,12
Nano-Pro,400,TCd,0.205,32.625,0.4,8.6,0,7.1,12
Nano-Pro,350,TCd,0.212,32.625,0.35,9.5,0,7.1,12
Nano-XR,1100,TCd,0.181,28.625,1.1,4.9,0,7.7,12
Nano-XR,1000,TCd,0.184,28.625,1,5.2,0,7.7,12
Nano-XR,900,TCd,0.186,28.625,0.9,5.5,0,7.7,12
Nano-XR,830,TCd,0.189,28.625,0.83,5.8,0,7.7,12
Nano-XR,730,TCd,0.191,29.625,0.73,6.2,0,7.7,12
Nano-XR,680,TCd,0.194,30.625,0.68,6.4,0,7.7,12
Medallion-Pro,1000,TCd,0.213,29,1,5,0,7.5,12
Medallion-Pro,900,TCd,0.215,29,0.9,5.3,0,7.5,12
Medallion-Pro,800,TCd,0.218,30,0.8,5.7,0,7.5,12
Medallion-Pro,710,TCd,0.22,31,0.71,6,0,7.5,12
Medallion-Pro,650,TCd,0.224,31.5,0.65,6.5,0,7.5,12
Medallion-Pro,590,TCd,0.226,31.5,0.59,6.9,0,7.6,12
Medallion-Pro,530,TCd,0.23,31.5,0.53,7.3,0,7.6,12
Medallion-Pro,470,TCd,0.232,31.5,0.47,7.8,0,7.6,12
Medallion-Pro,410,TCd,0.238,31.5,0.41,8.5,0,7.6,12
MaXima Hunter KV,250,HCd,0.3,32.5,0.394,8.9,11,3.8,12
MaXima Hunter KV,350,HCd,0.303,32.5,0.33,9.8,11,4,12
Mayhem Hunter,250,HCd,0.3,32.5,0.418,8.9,11,3.8,12
Mayhem Hunter,350,HCd,0.306,32.5,0.347,9.8,11,4,12
Mayhem,250,HCd,0.299,32.5,0.41,8.9,11,3.8,12
Mayhem,350,HCd,0.302,32.5,0.334,9.8,11,4,12
Maxima Hot Pursuit,150,BCd,0.294,32.5,0.505,8,11,0,12
PileDriver Hunter,250,HCd,0.304,32.5,0.402,10.4,11,3.8,12
PileDriver Hunter,350,HCd,0.308,32.5,0.345,11.3,11,4,12
PileDriver Hunter,450,HCd,0.318,32.5,0.3,13.6,11,4,12
PileDriver,250,HCd,0.298,32.5,0.412,9.7,11,4,12
PileDriver,350,HCd,0.301,32.5,0.345,10.4,11,4,12
PileDriver PTX,250,BCd,0.266,32.5,0.39,9.36,0,0,12
PileDriver PTX,350,BCd,0.272,32.5,0.33,10.32,0,0,12
PileDriver PTX-44,250,BCd,0.266,32.5,0.39,9.36,44,0,12
PileDriver PTX-44,350,BCd,0.272,32.5,0.33,10.32,44,0,12
PileDriver Extreme,250,BCd,0.266,32.5,0.39,9.36,0,0,12
PileDriver Extreme,350,BCd,0.272,32.5,0.33,10.32,0,0,12
PileDriver Extreme-44,250,BCd,0.266,32.5,0.39,9.36,44,0,12
PileDriver Extreme-44,350,BCd,0.272,32.5,0.33,10.32,44,0,12
Mutiny,250,HCd,0.298,32.5,0.404,8.5,13,0,12
Mutiny,350,HCd,0.301,32.5,0.332,9.4,13,0,12
Mutiny-Slasher,250,BCd,0.288,32.5,0.392,7.04,9.9,0,12
Mutiny-Slasher,350,BCd,0.293,32.5,0.339,7.88,9.9,0,12
PredatorII,4560,BCd,0.293,32.5,0.403,8.8,11,0,12
PredatorII,6075,BCd,0.298,32.5,0.344,9.7,11,0,12
Aluminum,2117,BAd,0.328,32.5,0.405,12.02,25,7,12
Aluminum,2216,BAd,0.344,34,0.395,12.13,29,9,12
Mach5,250,BCd,0.289,32.5,0.404,7,11,0,12
Mach5,350,BCd,0.292,32.5,0.331,8.1,11,0,12
MaXima Hunter Mathews,250,HCd,0.295,32.5,0.417,8,11,3.8,12
MaXima Hunter Mathews,350,HCd,0.297,32.5,0.337,8.9,11,4,12
Terminator Lite Mission,250,HCd,0.295,32.5,0.417,8,11,3.8,12
Terminator Lite Mission,350,HCd,0.297,32.5,0.337,8.9,11,4,12
Youth,Amped Mission,BCd,0.28,30,0.6,12.8,0,0,12
Youth,Amped-XS,BC,0.28,30,0.6,12.8,0,0,12
Youth,Thunderstorm,BCd,0.285,30,0.499,8.3,0,0,12
Youth PredatorII,800,BCd,0.275,32.5,0.79,6,46.6,0,12
Youth PredatorII,700,BCd,0.28,32.5,0.69,6.7,46.6,0,12
Youth PredatorII,2040,BCd,0.28,32.5,0.598,7.7,11,0,12
Youth PredatorII,3050,BCd,0.283,32.5,0.505,8.3,11,0,12
Aramid KV,250,HCd,0.3,32.5,0.394,8.9,11,3.8,12
Aramid KV,350,HCd,0.303,32.5,0.33,9.8,11,4,12
CXL-SS,150,TCd,0.353,32.5,0.495,6.8,28,17.6,12
CXL-SS,250,TCd,0.358,32.5,0.397,7.6,28,17.6,12
CXL-SS,350,TCd,0.36,32.5,0.32,8.3,28,17.6,12
CXL2,150,TCd,0.352,32.5,0.501,6.7,28,4.6,12
CXL2,250,TCd,0.355,32.5,0.41,7.2,28,4.6,12
CXL2,350,TCd,0.36,32.5,0.332,8.3,28,4.6,12
CXL2-SS,150,TCd,0.353,32.5,0.495,6.6,28,4.6,12
CXL2-SS,250,TCd,0.358,32.5,0.4,7.5,28,4.6,12
CXL2-SS,350,TCd,0.36,32.5,0.338,8.1,28,4.6,12
LineJammer,24-Pro,TCd,0.381,32.5,0.358,7,0,21.6,12
LineJammer,24-Pro-BC,TCd,0.381,32.5,0.358,7,4,21.6,12
LineJammer,24-Pro-NB,TCd,0.381,32.5,0.358,7,0,25,12
LineJammer,SS-2010,TCd,0.386,32.5,0.376,7.6,35.5,17.6,12
LineJammer,SS250,TCd,0.386,32.5,0.39,7.6,35.5,5.2,12
LineJammer,250,TCd,0.385,32.5,0.39,7.5,35.5,5.2,12
LineJammer,350,TCd,0.387,32.5,0.29,8.2,35.5,5.2,12
X-Jammer,27-2010,TCd,0.414,32.5,0.295,8.1,40,27.1,12
X-Jammer,SS250,TCd,0.406,32.5,0.248,9.8,40,18.8,12
X-Jammer,27-2009,TCd,0.421,32.5,0.31,9.6,40,4.9,12
X-Jammer,250,TCd,0.405,32.5,0.252,9.6,40,4.9,12
MaXima 3D Select,150,BCd,0.284,32.5,0.495,6.3,11,0,12
MaXima 3D Select,150-B,BCd,0.284,32.5,0.495,6.3,11,3.6,12
MaXima 3D Select,150-PB,BCd,0.284,32.5,0.495,6.3,11,10.2,5
MaXima 3D Select,250,BCd,0.289,32.5,0.404,7.3,11,0,12
MaXima 3D Select,250-B,BCd,0.289,32.5,0.404,7.3,11,3.8,12
MaXima 3D Select,250-PB,BCd,0.289,32.5,0.404,7.3,11,10.2,5
MaXima 3D Select,350,BCd,0.294,32.5,0.345,8.2,11,0,12
MaXima 3D Select,350-B,BCd,0.294,32.5,0.345,8.2,11,4,12
MaXima 3D Select,350-PB,BCd,0.294,32.5,0.345,8.2,11,10.2,5
MaXima,150,HCd,0.284,32.5,0.495,6.3,11,3.6,12
MaXima,250,HCd,0.289,32.5,0.404,7.3,11,3.8,12
MaXima,350,HCd,0.294,32.5,0.345,8.2,11,4,12
MaXima Hunter WF,250,HCd,0.295,32.5,0.417,8,12,7,12
MaXima Hunter WF,350,HCd,0.297,32.5,0.337,8.9,12,7,12
Heritage,90 pre2010,BCd,0.295,32.5,0.605,9.4,13,7,12
Youth,Aluminum1820,BAd,0.28,30,0.59,12.2,12,0,12
Terminator Lite Hunter WF,4560,HCd,0.3,32.5,0.398,8.9,13,7,12
Terminator Lite Hunter WF,6075,HCd,0.305,32.5,0.342,9.8,13,7,12
Terminator Lite Mathews,4560,HCd,0.3,32.5,0.398,9.3,13,7,12
Terminator Lite Mathews,6075,HCd,0.305,32.5,0.342,9.8,13,7,12
Terminator Lite Select,4560,HCd,0.295,32.5,0.397,8.2,11,0,12
Terminator Lite Select,6075,HCd,0.298,32.5,0.336,9.1,11,0,12
Rebel,4560,BCd,0.298,32.5,0.412,9.9,11,7,12
Rebel,6075,BCd,0.301,32.5,0.362,10.6,11,7,12
Rebel Lite,4560,HCd,0.295,32.5,0.397,8.2,11,0,12
Rebel Lite,6075,HCd,0.298,32.5,0.336,9.1,11,0,12
Rebel Hunter WF,4560,HCd,0.305,32.5,0.397,10.6,13,7,12
Rebel Hunter WF,6075,HCd,0.308,32.5,0.342,11.3,13,7,12
Rebel Hunter WF,7590,HCd,0.319,32.5,0.297,13.7,13,7,12
Crush,250,BCd,0.295,32.5,0.397,8.7,11,7,12
Crush,350,BCd,0.299,32.5,0.342,9.5,11,7,12
PredatorII,4560 pre2010,BCd,0.298,32.5,0.403,8.8,11,7,12
PredatorII,6075 pre2010,BCd,0.301,32.5,0.344,9.7,11,7,12
CX Medallion,1000,TCd,0.227,29,1.065,5,0,8,12
CX Medallion,850,TCd,0.233,29,0.878,5.7,0,8,12
CX Medallion,700,TCd,0.247,30,0.717,5.9,0,8,12
CX Medallion,550,TCd,0.252,31,0.549,7.2,0,8,12
CX Medallion,500,TCd,0.256,31.5,0.513,7.3,0,8,12
CX Medallion,450,TCd,0.263,31.5,0.464,7.9,0,8,12
Terminator XP Select,4560,HCd,0.298,32.5,0.412,9.9,11,0,12
Terminator XP Select,6075,HCd,0.301,32.5,0.362,10.6,11,0,12
CX Black,100 Pre2005,HCd,0.284,32.5,0.565,6.2,12,0,12
CX Black,100,HCd,0.286,32.5,0.532,6.5,11,7,12
CX Black,200,HCd,0.291,32.5,0.458,7.3,11,7,12
CX Black,200 Pre2005,HCd,0.286,32.5,0.405,7,12,0,12
CX Black,300,HCd,0.295,32.5,0.37,8.1,11,7,12
CX Black,300 Pre2005,HCd,0.292,32.5,0.345,8,12,0,12
CX Black,400,HCd,0.298,32.5,0.319,8.9,11,7,12
CX Black,400 Pre2005,HCd,0.296,32.5,0.305,8.6,12,0,12
CX Select,100,HCd,0.286,32.5,0.532,6.5,11,7,12
CX Select,200,HCd,0.291,32.5,0.458,7.3,11,7,12
CX Select,300,HCd,0.295,32.5,0.37,8.1,11,7,12
CX Select,400,HCd,0.298,32.5,0.319,8.9,11,7,12
CX Hunter,100,HCd,0.295,32.5,0.527,7.6,11,7,12
CX Hunter,200,HCd,0.296,32.5,0.45,8.4,11,7,12
CX Hunter,300,HCd,0.3,32.5,0.372,9.2,11,7,12
CX Hunter,300 Pre2005,HCd,0.292,32.5,0.335,9.4,12,0,12
CX Hunter,400,HCd,0.306,32.5,0.305,10,11,7,12
CX Hunter,400 Pre2005,HCd,0.296,32.5,0.295,10,12,0,12
Eliminator,250,BCd,0.295,32.5,0.397,8.2,12,7,12
Eliminator,350,BCd,0.298,32.5,0.336,9.1,12,7,12
Eliminator Hunter,250,BCd,0.3,32.5,0.415,9.4,12,7,12
Eliminator Hunter,350,BCd,0.305,32.5,0.351,10.2,12,7,12
ThunderStorm,XTS,BCd,0.285,32.5,0.499,8.3,11,0,12
ThunderStorm,SE,BCd,0.288,32.5,0.518,8.6,11,0,12
Terminator,4560,HCd,0.297,32.5,0.385,9.5,11,7,12
Terminator,6075,HCd,0.3,32.5,0.346,10,11.5,7,12
Terminator Select,4560,BCd,0.297,32.5,0.385,9.5,11,7,12
Terminator Select,6075,BCd,0.3,32.5,0.346,10,11.5,7,12
Terminator Hunter,4560,HCd,0.306,32.5,0.389,11,13,7,12
Terminator Hunter,6075,HCd,0.311,32.5,0.332,12,13,7,12
Terminator Hunter Select,4560,BCd,0.306,32.5,0.389,11,13,7,12
Terminator Hunter Select,6075,BCd,0.311,32.5,0.332,12,13,7,12
Terminator Lite,4560,BCd,0.295,32.5,0.397,8.2,11,7,12
Terminator Lite,6075,BCd,0.298,32.5,0.336,9.1,11.5,7,12
Terminator Lite Hunter,4560,HCd,0.3,32.5,0.414,9.4,13,7,12
Terminator Lite Hunter,6075,HCd,0.305,32.5,0.351,10.2,13,7,12
Carbon Rebel,4560,BCd,0.3,32.5,0.386,10.7,11,7,12
Carbon Rebel,6075,BCd,0.305,32.5,0.342,11.2,11.5,7,12
Carbon Rebel Hunter,4560,HCd,0.31,32.5,0.377,12,13,7,12
Carbon Rebel Hunter,6075,HCd,0.313,32.5,0.338,12.5,13,7,12
CX Edge,250,BCd,0.265,32.5,0.391,9.3,12,7,12
CX Edge,350,BCd,0.271,32.5,0.337,10.3,12,7,12
CX Edge Camo,250,HCd,0.274,32.5,0.392,10.6,12,7,12
CX Edge Camo,350,HCd,0.279,32.5,0.33,11.5,12,7,12
CX Edge Hunter,250,HCd,0.274,32.5,0.392,10.6,12,7,12
CX Edge Hunter,350,HCd,0.279,32.5,0.33,11.5,12,7,12
Thunder Express,24,BCd,0.28,0,0.6,12,0,0,12
Thunder Express,26,BCd,0.28,0,0.605,12,0,0,12
Thunder Express,28,BCd,0.28,0,0.61,12,0,0,12
Thunder Express,30,BCd,0.28,0,0.615,12,0,0,12
Thunder Express,24-2009,BCd,0.285,0,0.6,8,0,0,12
Thunder Express,26-2009,BCd,0.285,0,0.605,8,0,0,12
Thunder Express,28-2009,BCd,0.285,0,0.61,8,0,0,12
Thunder Express,30-2009,BCd,0.285,0,0.615,8,0,0,12
CX 3D Select,100 Pre2005,TCd,0.284,0,0.565,6.2,12,0,12
CX 3D Select,100,TCd,0.286,0,0.53,6.5,11,7,12
CX 3D Select,200,TCd,0.291,0,0.46,7.3,11,7,12
CX 3D Select,200 Pre2005,TCd,0.286,0,0.405,7,12,0,12
CX 3D Select,300,TCd,0.295,0,0.37,8.1,11,7,12
CX 3D Select,300 Pre2005,TCd,0.292,0,0.345,8,12,0,12
