*,2012 Bows
=,MFG,MDL,IBO,A2A,BH,DL,DW,PLO,CAM,STR,CBL,CTL
-,Alpine
OutlawII 32,305,32.0,7.0,26-30,50-80,65/80,Twin,0,0,0
OutlawII 34,310,34.0,7.5,26.5-30.5,50-80,65/80,Twin,0,0,0
-,Ross
Crave DRT33,335,33.5,6.5,27.0-31.0,50-80,80,Hybrid,0,0,0
Crave DRT31,335,31.5,6.5,26.0-30.0,50-80,80,Hybrid,0,0,0
Lady Crave DRT,335,31.5,6.5,26.0-30.0,40-60,80,Hybrid,0,0,0
HIT,332,36.5,7.0,27.0-31.0,40-70,80,Hybrid,0,0,0
HIT Comp,332,36.5,7.0,27.0-31.0,40-70,80,Hybrid,0,0,0
Deadly Kiss,282-302,27.0,7.0,18.0-28.0,20-50,80,Hybrid,0,0,0
Just Like Dad,282-302,27.0,7.0,18.0-28.0,20-50,80,Hybrid,0,0,0
XD,320,30.5,7.5,25.0-30.0,40-70,80,Single,0,0,0
-,Rytera
Seeker365-5,340,33.0,5.75,27.0-30.0,50-70,80,Binary1,0,0,0
Seeker365-6,340,33.0,6.75,28.0-31.0,50-70,80,Binary1,0,0,0
Seeker365-7,340,33.0,7.75,29.0-32.0,50-70,80,Binary1,0,0,0
AlienX Hybrix,330-340,31.5,7.0,27.0-30.0,50-70,80,Hybrid,0,0,0
AlienX Trans,330-340,31.5,7.0,27.0-31.0,50-70,80,Single,0,0,0
AlienZ Hybrix,330-340,36.0,6.5,28.0-31.0,50-70,80,Hybrid,0,0,0
Alien Nemesis Hybrix20,335,34.0,7.0,27.0-30.0,50-70,80,Hybrid,0,0,0
Alien Nemesis Hybrix15,325-335,34.0,7.0,25.0-28.0,50-70,80,Hybrid,0,0,0
-,Strother Archery
SX-Rush,342,34.0,6.5,26.0-30.5,40-80,80,Binary1,0,0,0
Wrath,330,32.0,8.0,27.0-31.5,40-80,80,Binary1,0,0,0
Moxie,330,37.5,7.375,28.0-32.5,40-80,80,Binary1,0,0,0
Hope,297-342,34.0,6.5,23.5-25.5,40-60,80,Binary1,0,0,0
-,Stacey
Sawtooth35 RLS,310,35.0,5.75,23-31,40-80,65,Twin,0,0,0
Sawtooth35 SLS,310,35.0,5.75,23-31,40-80,65,Twin,0,0,0
Sawtooth35 RLWS,305,35.0,5.75,23-31,40-80,65/80,Single,0,0,0
Sawtooth35 SLWS,305,35.0,5.75,23-31,40-80,65/80,Single,0,0,0
Sawtooth37 RLS,305,37.0,5.75,23-31,40-80,65,Twin,0,0,0
Sawtooth37 SLS,305,37.0,5.75,23-31,40-80,65,Twin,0,0,0
Sawtooth37 RLWS,300,37.0,5.75,23-31,40-80,65/80,Single,0,0,0
Sawtooth37 SLWS,300,37.0,5.75,23-31,40-80,65/80,Single,0,0,0
Targhee37 RLW,275,37.0,8.0,24-34,40-80,60,Twin,0,0,0
Targhee37 RLS,295,37.0,8.0,24-34,40-80,60,Twin,0,0,0
Targhee37 RLWS,290,37.0,8.0,24-34,40-80,60,Single,0,0,0
Targhee39 RLW,270,39.0,8.25,24-34,40-80,60,Twin,0,0,0
Targhee39 RLS,290,39.0,8.25,24-34,40-80,60,Twin,0,0,0
Targhee39 RLWS,285,39.0,8.25,24-34,40-80,60,Single,0,0,0
Targhee41 RLW,265,41.0,8.5,24-34,40-80,60,Twin,0,0,0
Targhee41 RLS,285,41.0,8.5,24-34,40-80,60,Twin,0,0,0
Targhee41 RLWS,280,41.0,8.5,24-34,40-80,60,Single,0,0,0
Targhee42 RLRW,260,42.0,8.5,24-34,40-80,60,Twin,0,0,0
Targhee42 RLRS,280,42.0,8.5,24-34,40-80,65,Twin,0,0,0
MightyMite32 YW,230,32.5,6.25,20-40,22-27,65/70,Twin,0,0,0
MightyMite32 YS,250,32.5,6.25,20-40,22-27,65,Twin,0,0,0
MightyMite34 AW,275,34.0,7.0,23-27,20-60,65/70,Twin,0,0,0
MightyMite34 AS,295,34.0,7.0,21-25,20-60,65,Twin,0,0,0
MightyMite34 AWS,290,34.0,7.0,21-27,20-60,65/80,Single,0,0,0
Tom ThumbII W,180,30.0,5.75,10-40,16-25,65/70,Twin,0,0,0
Tom ThumbII BS,200,30.0,5.75,10-40,21-25,65/70,Twin,0,0,0
-,Winchester
QuickSilver34,343,34.0,7.00,27.0-30.0,50-70,55-80,Binary1,0,0,0
QuickSilver31,335,31.0,7.25,27.0-30.0,50-70,55-80,Binary1,0,0,0
Vaquero,320,32.0,7.25,25.0-30.0,40-80,55-80,Binary1,0,0,0
Tracker,310,31.25,7.25,25.0-30.0,40-80,55-80,Binary1,0,0,0
Thunderbolt,270-320,31.5,7.375,17.0-28.0,15-52,75,Twin,0,0,0
Destiny,270-320,31.5,7.375,17.0-28.0,15-52,75,Twin,0,0,0
-,EOF
